,sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan,F0,F0.err,Fratio,Fratio.err,upper_limit,mag,mag_err
619,5.1067631852487985,0.14176790172849504,327.7770554651242,18.30489612976926,3811.9969705133135,624.0709228515625,1.0017189772898274,ztf_20210207310799_000667_zr_c15_o.fits,14.0,ZTF_r,59252.310891199995,15,3,6.1,9.4,1.0,26.307037,1.02636e-05,0.026038,0.112286,1.47253e-05,-1.132e-05,26.382998999999998,26.393334999999997,0.044929000000000004,0.73,0.769,0.32608200000000004,4,59,1.676,21.71,1,2,667,-45.1336,-0.22446999999999998,688.2723639350404,1365.9529619161185,False,33328425712.997498,315057.77245783596,9.834759621943286e-09,5.492277537992962e-10,,20.0180906262552,0.06063355688199847
620,4.062725804528166,0.10947018181717487,270.43320696807547,15.716482142310765,3525.9485096376416,624.9577026367188,1.0031423798342196,ztf_20210207363229_000667_zg_c15_o.fits,16.0,ZTF_g,59252.3632755,15,3,6.1,9.4,1.0,26.407624,1.0655e-05,0.026485,-0.05508,1.53584e-05,-1.177e-05,26.370001000000002,26.365423,0.032019,0.727,0.7659999999999999,0.326667,4,59,1.8730000000000002,22.01,1,1,667,-30.3012,-0.21954899999999997,680.8403872647475,1372.912867602519,False,36563654792.815155,358821.72862075083,7.396230177220036e-09,4.298389331001414e-10,,20.32747395418609,0.0630985895110207
621,4.618911701449995,0.12892541058080487,297.7488312478247,18.381850998258763,3686.4404488871337,623.993408203125,1.0015945557032504,ztf_20210207387998_000667_zg_c15_o.fits,14.0,ZTF_g,59252.388020800005,15,3,6.1,9.4,1.0,26.411641999999997,1.2520899999999999e-05,0.029018000000000002,-0.06665700000000001,1.8026e-05,-1.381e-05,26.367001000000002,26.360584000000003,0.03635,0.725,0.7659999999999999,0.328449,4,59,1.99,21.88,1,1,667,-23.3987,-0.217229,688.4176198977444,1371.0454258262905,False,36699217133.904366,423221.7971530829,8.113220240132891e-09,5.00878567842256e-10,,20.227016836440136,0.06702911780992533
622,4.9257138668762,0.13863299548305866,283.0229347438754,20.961229386190727,3766.733259748724,623.9234008789062,1.0014821843963182,ztf_20210208263600_000667_zg_c15_o.fits,12.0,ZTF_g,59253.2635995,15,3,6.1,9.4,1.0,26.395640999999998,1.10797e-05,0.027166000000000003,-0.06168200000000001,1.60002e-05,-1.225e-05,26.355,26.348435,0.033826,0.727,0.765,0.32675,4,59,2.188,21.68,1,1,667,-70.5143,-0.14181,685.4537099922354,1354.9960688579754,False,36162329581.01534,369028.64738496294,7.826457477243335e-09,5.796426786667112e-10,,20.266086925066247,0.08041173722355663
623,4.781678981185546,0.13355940630391802,276.3690826233199,17.535037776407744,3729.6484749381657,623.9453125,1.0015173555377208,ztf_20210208312824_000667_zr_c15_o.fits,13.0,ZTF_r,59253.3134028,15,3,6.1,9.4,1.0,26.300618,9.5001e-06,0.025012,0.111694,1.3656800000000001e-05,-1.048e-05,26.377001,26.386364,0.044176,0.728,0.768,0.326013,4,59,1.7930000000000001,21.67,1,2,667,-56.6664,-0.137915,677.5190942692233,1361.3110120113495,False,33131965464.875145,289901.89673464844,8.341463560811465e-09,5.292483466379742e-10,,20.196894357632363,0.06888768224713422
624,4.8816989288078085,0.1347855764726189,343.6810751825462,18.4290391151093,3755.5223072601575,623.9153442382812,1.0014692523888944,ztf_20210208350069_000667_zr_c15_o.fits,14.0,ZTF_r,59253.3500694,15,3,6.1,9.4,1.0,26.298973999999998,7.8703e-06,0.022793,0.115405,1.13172e-05,-8.69e-06,26.379998999999998,26.387575,0.043948,0.728,0.768,0.32559499999999997,4,59,1.923,21.54,1,2,667,-46.2317,-0.135107,684.1226626590924,1364.2026883139838,False,33081835669.17097,239804.07959691997,1.0388815137692715e-08,5.570742647957677e-10,,19.958584954135226,0.05821989226021706
625,4.10621915526368,0.11134487878408826,247.53563645593658,16.29990764048645,3539.2622515232374,623.9400024414062,1.0015088321691914,ztf_20210208392951_000667_zg_c15_o.fits,13.0,ZTF_g,59253.392951400005,15,3,6.1,9.4,1.0,26.346157,1.04026e-05,0.026369999999999998,-0.064708,1.49826e-05,-1.148e-05,26.299999,26.296575,0.033826,0.728,0.7659999999999999,0.327392,4,59,1.975,21.86,1,1,667,-34.0769,-0.131827,676.6630713737345,1367.3548869000047,False,34551173310.01287,331039.9283910853,7.164319261603808e-09,4.717613398183796e-10,,20.362062672613284,0.07149435249084006
626,4.823637881905657,0.1342426650426005,308.0913401839072,17.751383263162587,3740.576178505984,623.9877319335938,1.0015854445162018,ztf_20210209266505_000667_zr_c15_o.fits,16.0,ZTF_r,59254.266504600004,15,3,6.1,9.4,1.0,26.292893,8.9784e-06,0.024303,0.112255,1.29548e-05,-9.93e-06,26.372,26.3789,0.043894999999999997,0.727,0.7659999999999999,0.32562199999999997,4,59,1.8,21.71,1,2,667,-79.4269,-0.0732991,679.4130168728723,1358.7402823040304,False,32897068565.486977,272039.41354628274,9.365312887092088e-09,5.396038072710026e-10,,20.071194271598095,0.06255716139360787
627,4.263184889312127,0.11476298137744755,294.95210602588224,16.995592583770648,3586.278539491929,624.1063232421875,1.0017757997466894,ztf_20210209279329_000667_zg_c15_o.fits,16.0,ZTF_g,59254.279328699995,15,3,6.1,9.4,1.0,26.412753000000002,1.20923e-05,0.028346,-0.072777,1.73827e-05,-1.333e-05,26.363001,26.35694,0.037052,0.7290000000000001,0.767,0.327872,4,59,1.996,22.05,1,1,667,-76.7841,-0.0725373,688.3612075328897,1362.623001249985,False,36736789518.39087,409153.05020357127,8.02879374851811e-09,4.6263141455882485e-10,,20.238374246303167,0.06256178598904635
628,4.1311001381607655,0.11662612067466185,258.1023511684558,17.33579381008636,3546.9034896370563,624.0138549804688,1.0016273755705758,ztf_20210209291331_000667_zg_c15_o.fits,14.0,ZTF_g,59254.2913426,15,3,6.1,9.4,1.0,26.427315000000004,1.0594300000000001e-05,0.026282999999999997,-0.07813099999999999,1.51792e-05,-1.168e-05,26.375,26.36722,0.036605,0.7290000000000001,0.769,0.326087,4,59,2.134,21.91,1,1,667,-73.8825,-0.0718423,669.0538973341496,1363.0987658722065,False,37232825935.43468,363307.1514785205,6.932118223205251e-09,4.6560510940231113e-10,,20.397835098144057,0.07292494272619549
629,5.137843575691958,0.14630829845272927,175.79817561931782,18.406251713201392,3819.459370447864,623.94482421875,1.001516571779695,ztf_20210209348264_000667_zi_c15_o.fits,9.0,ZTF_i,59254.348298599994,15,3,6.1,9.4,1.0,25.36976,3.5095e-06,0.023931,0.190348,1.2099200000000001e-05,-5.15e-06,25.43,25.450798000000002,0.067194,0.29,0.426,0.32986,4,59,1.6369999999999998,20.74,1,3,667,-58.2948,-0.0686295,682.0915583967927,1368.2779428401066,False,14057367542.481037,45438.59841288746,1.250576788919119e-08,1.309366897205302e-09,,19.757224090541488,0.11367770921418854
630,4.507176665221426,0.12227349779298148,247.70245120586057,16.96174802905604,3655.740873863125,624.9791259765625,1.0031767672175964,ztf_20210209386065_000667_zr_c15_o.fits,8.0,ZTF_r,59254.386088,15,3,6.1,9.4,1.0,26.174614000000002,8.5512e-06,0.023608,0.114016,1.2345e-05,-9.46e-06,26.253,26.261984,0.043914999999999996,0.727,0.7659999999999999,0.324778,4,59,1.886,21.52,1,2,667,-47.5185,-0.0665153,687.1044367668561,1372.4207115663685,False,29501602017.90273,232353.03204399373,8.39623729774217e-09,5.749432905696414e-10,,20.189788239289225,0.07434720150442821
631,4.7686786123024,0.13399064117710685,246.6438773161712,17.12096997135449,3726.2683858058253,623.9619140625,1.001544003310594,ztf_20210209387025_000667_zr_c15_o.fits,8.0,ZTF_r,59254.3870255,15,3,6.1,9.4,1.0,26.191973,9.0199e-06,0.024354,0.107401,1.30697e-05,-9.99e-06,26.264,26.274091,0.042549000000000003,0.723,0.765,0.324862,4,59,1.7469999999999999,21.64,1,2,667,-47.2506,-0.0664849,685.1579897460659,1372.3463085073142,False,29977071239.17512,249038.56358964354,8.227750981685231e-09,5.711355174548659e-10,,20.211797152468975,0.07536719457168176
632,7.705244078442643,0.21505739573825425,57.604048446443606,28.682689980817127,4326.0967755877755,623.8953857421875,1.0014372162795948,ztf_20210209431331_000667_zr_c15_o.fits,9.0,ZTF_r,59254.4319097,15,3,6.1,9.4,1.0,23.087748,0.0006098842,0.10139,0.06871100000000001,0.0011314945,-0.00077586,23.137501,23.134864,0.10298,0.613,0.6859999999999999,0.26235,4,59,1.89,18.1,1,2,667,-34.4679,-0.064013,689.7187228899263,1360.7155772647964,False,1718300830.4962845,965210.9994803184,3.352384368562881e-08,1.669248348333898e-08,18.1,99.0,99.0
633,8.199083928207218,0.2215750118161096,-33.30503149508765,30.509038113579468,4403.686146896639,623.8245849609375,1.0013235713658708,ztf_20210209432384_000667_zr_c15_o.fits,9.0,ZTF_r,59254.4323843,15,3,6.1,9.4,1.0,22.410527,0.0008553551,0.085088,0.058615,0.0016464426000000001,-0.0011104,22.454,22.450059,0.086383,0.597,0.674,0.254295,4,59,1.859,17.42,1,2,667,-34.3336,-0.0639831,690.5573008503502,1360.5413352194435,False,920896452.5569555,725492.5034409948,-3.616588097675162e-08,3.3129728441638365e-08,17.42,99.0,99.0
634,8.255447327193691,0.04057902675439535,-8.301424400913398,30.16878022925812,4412.162693153734,624.8980712890625,1.003046663385333,ztf_20210209432847_000667_zr_c15_o.fits,10.0,ZTF_r,59254.4328472,15,3,6.1,9.4,1.0,22.191399,0.0006656486999999999,0.060804,0.12163299999999999,0.001377057,-0.00089775,22.271,22.270696,0.06753300000000001,0.551,0.652,0.24159099999999997,4,59,1.8419999999999999,17.17,1,2,667,-34.2026,-0.0639831,690.7023729407978,1360.4638319433507,False,752592004.352022,461402.951409286,-1.1030444587384213e-08,4.008650169560523e-08,17.17,99.0,99.0
635,4.710969288107402,0.06331885249366792,82.42179035146594,19.259028907395088,3710.945749454895,624.90673828125,1.003060575090289,ztf_20210209446725_000667_zg_c15_o.fits,10.0,ZTF_g,59254.44675930001,15,3,6.1,9.4,1.0,25.1816,2.74765e-05,0.040079000000000004,-0.065231,4.6957700000000006e-05,-3.287e-05,25.142,25.135932999999998,0.044841000000000006,0.622,0.7,0.308259,4,59,2.1109999999999998,20.6,1,1,667,-30.2765,-0.0632086,681.1050494809928,1361.5038144837324,False,11820613026.759666,299141.79190710105,6.972717080313717e-09,1.6292749772577972e-09,20.6,99.0,99.0
636,4.6399638746759,0.12632210356658205,272.9472164789809,19.48218451460961,3692.1375443795923,624.0770874023438,1.0017288722349016,ztf_20210210288322_000667_zr_c15_o.fits,21.0,ZTF_r,59255.288321800006,15,3,6.1,9.4,1.0,26.287143,8.091000000000001e-06,0.022966999999999998,0.108984,1.15854e-05,-8.92e-06,26.364,26.371049,0.042217000000000005,0.73,0.77,0.325025,4,59,2.161,21.33,1,2,667,-79.7854,-0.0259108,662.7128647103913,1370.1279160112915,False,32723307995.613094,243856.9183123882,8.341064311577924e-09,5.953610992935699e-10,,20.19694632569751,0.07749671699693975
