 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 328 667 15 3 ZTF_g 1130296775915 0 3.2592 96.0566 10.2245 26.3777 2.63608e-05 0.0386138 -0.0492012 4.59958e-05 347 30. 0.082038 0.069399 19.6155 26.3777 1 2458884.7967708 667120159 54.3685963699004 58.2830779883248 1.03767282369864 1.1064497125624 4.44827102646947 82.3754113068072 0.0543636786356604 1.10032402065962 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 329 667 15 3 ZTF_r 1131245265915 0 2.6553 148.508 14.5806 26.1378 2.1979e-05 0.0375044 0.106973 3.16155e-05 425 30. 0.080159 0.070568 19.1655 26.1378 1 2458885.7452662 667120259 85.0151183423133 79.1586867180928 1.19468217614991 0.993202659072362 124.767293293564 125.445842506211 1.00128952608494 1.0727015588642 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 330 667 15 3 ZTF_g 1131311075915 0 2.4715 87.316 13.6542 26.2579 2.44815e-05 0.0363369 -0.0461844 4.50664e-05 333 30. 0.074679 0.06695 19.4186 26.2579 1 2458885.8110764 667120159 100.075276160355 69.8893025280811 1.59283537368902 1.01124531630557 184.949194474589 114.452328141105 1.62683311877113 1.08136334553667 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 331 667 15 3 ZTF_g 1132247185915 0 1.7038 96.5592 16.3473 26.3403 2.24351e-05 0.0359554 -0.0311924 3.89536e-05 355 30. 0.06586 0.06546 19.645 26.3403 1 2458886.7471875 667120159 71.8269086882107 64.9148595873884 1.23082938063783 0.941918727869435 -45.5764360528512 122.911798679515 -0.373303429490455 1.07076082554172 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 332 667 15 3 ZTF_g 1132248095915 0 1.8304 96.4308 16.3419 26.3661 2.50882e-05 0.038295 -0.0430959 4.24137e-05 362 30. 0.069881 0.06526 19.6062 26.3661 1 2458886.7480903 667120159 175.144607265413 66.2695879673839 2.93993210285059 1.10324845964299 157.004965568067 123.154313623062 1.28344999370639 1.06685413630222 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 333 667 15 3 ZTF_r 1132275485915 0 1.7348 169.432 13.875 26.273 1.64256e-05 0.0328571 0.107775 2.35833e-05 432 30. 0.067542 0.057836 19.7156 26.273 1 2458886.7754861 667120259 113.937630356511 55.8968696872198 2.26743317517933 0.96841982981841 203.962168265052 107.623187265098 1.90791473864714 1.04177508157097 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 334 667 15 3 ZTF_r 1132276385915 0 1.6676 171.198 13.7929 26.2633 1.61849e-05 0.0324575 0.103967 2.32429e-05 430 30. 0.06939 0.064945 19.7255 26.2633 1 2458886.7763889 667120259 111.974639041396 52.2253394854718 2.38502645409249 1.01373812932016 195.587834448528 100.172282000015 1.96566481101667 1.04548473654545 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 335 667 15 3 ZTF_g 1133231515915 0 1.7837 95.8469 22.6679 26.3173 3.94728e-05 0.0428448 -0.0211471 7.44118e-05 295 30. 0.064826 0.067165 19.2121 26.3173 1 2458887.7315162 667120159 15.0261722435602 96.8573407257856 0.172572115435213 1.07779556341197 377.464084941688 182.056597239297 2.08729775813424 1.06878763209173 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 336 667 15 3 ZTF_g 1136261675915 0 2.4712 97.5989 16.5496 26.3517 2.94092e-05 0.0378218 -0.0345956 5.29105e-05 313 30. 0.076803 0.07158 19.305 26.3517 1 2458890.7616782 667120159 43.5377619391095 86.3784502245209 0.560680553806361 0.956559789092134 112.997449903759 142.929941877299 0.795903872456744 1.07094313731964 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 337 667 15 3 ZTF_r 1136419625915 0 2.9447 168.459 14.6067 26.257 2.25087e-05 0.0375604 0.112082 3.19991e-05 421 30. 0.087736 0.068556 19.194 26.257 1 2458890.9196296 667120259 24.511912631615 82.1925986829311 0.331741106842268 1.02985304897703 -15.4722053588941 123.146681703257 -0.126486652638455 1.07499097411486 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 338 667 15 3 ZTF_g 1137215825915 0 2.1452 94.5558 10.7493 26.3237 1.96967e-05 0.0351646 -0.0394862 3.13909e-05 396 30. 0.07085 0.066565 19.858 26.3237 1 2458891.7158218 667120159 168.424048303913 52.9821073247748 3.53614182495746 0.963361365279889 123.707702139035 93.3430578389142 1.33422756350427 1.06190201700816 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 339 667 15 3 ZTF_g 1137227315915 0 1.9781 96.0754 11.3631 26.3428 1.67239e-05 0.0324212 -0.0373111 2.61835e-05 403 30. 0.068515 0.059429 19.9007 26.3428 1 2458891.7273148 667120159 165.403642718348 49.3277112061829 3.73000063893176 0.988707014316495 108.946022206453 90.5904822106373 1.21072078719253 1.05687242487148 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 340 667 15 3 ZTF_r 1137305095915 0 1.6929 170.271 10.4867 26.2635 1.27119e-05 0.0287667 0.104875 1.83413e-05 430 30. 0.064373 0.064897 20.012 26.2635 1 2458891.8050926 667120259 160.288435149427 36.0043154750122 4.95224852972367 1.16170611289909 318.934866573398 68.6545911413191 4.6767871734716 1.04339919253973 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 341 667 15 3 ZTF_r 1137306005915 0 1.6456 170.424 10.4722 26.2589 1.33173e-05 0.0294945 0.108896 1.92124e-05 430 30. 0.065243 0.06579 20.0178 26.2589 1 2458891.8060069 667120259 132.245250449674 42.6596447641716 3.44840010664886 0.951822424856222 201.189835988816 82.2679017575521 2.46201564379933 1.03884167781302 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 342 667 15 3 ZTF_r 1138245755915 0 2.1541 166.381 7.60009 26.2356 1.33396e-05 0.0295314 0.110311 1.89985e-05 433 30. 0.07425 0.064685 20.1498 26.2356 1 2458892.7457523 667120259 105.721911320071 32.4840012170369 3.62034775537024 1.02474175076039 167.659718042561 58.5728575620108 2.8816916728225 1.04147516333861 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 343 667 15 3 ZTF_g 1139214935915 0 1.6778 93.045 5.20038 26.3021 1.39908e-05 0.0301684 -0.0641024 2.0284e-05 428 30. 0.074279 0.062918 20.8199 26.3021 1 2458893.7149306 667120159 101.28620692873 21.6004713195771 5.21605162515148 1.02218532415895 113.443920547316 39.8505072492867 2.86591011664555 1.06133104467243 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 344 667 15 3 ZTF_r 1139278265915 0 1.6368 167.286 5.88861 26.2535 1.06931e-05 0.0265078 0.105488 1.53461e-05 434 30. 0.069404 0.078619 20.6055 26.2535 1 2458893.7782639 667120259 98.0279310257042 20.3842400625928 5.34946206725851 1.10439748661667 112.505401907571 39.1491537836216 2.89311827500575 1.03518092001611 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 345 667 15 3 ZTF_r 1139324815915 0 1.5313 169.378 7.00554 26.2454 1.14078e-05 0.0273197 0.109571 1.64512e-05 431 30. 0.063235 0.069867 20.4384 26.2454 1 2458893.8248148 667120259 103.271885424472 24.1164564626717 4.76346975102484 1.04600481335672 137.253445071796 46.5995820602585 2.96521661380009 1.03799378528603 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 346 667 15 3 ZTF_r 1140267695915 0 1.9684 168.053 5.87389 26.2445 9.8049e-06 0.0252936 0.110429 1.41684e-05 429 30. 0.071158 0.058294 20.5324 26.2445 1 2458894.7676968 667120259 95.307028643567 23.0226097157213 4.60495276372486 1.08783611338482 125.575916344481 42.0936196473776 3.00334536267269 1.04835386670631 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 347 667 15 3 ZTF_r 1140268615915 0 2.2446 168.07 5.88478 26.2449 9.0974e-06 0.0243471 0.111616 1.3135e-05 428 30. 0.072599 0.065701 20.3914 26.2449 1 2458894.7686111 667120259 86.3914914090643 28.4753735396849 3.37486451551561 0.953470429056347 20.8930241224446 49.1491426703269 0.427957410835699 1.05299391552031 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 348 667 15 3 ZTF_g 1140300685915 0 1.9439 98.2141 4.7436 26.3684 1.29098e-05 0.0291017 -0.0785858 1.86088e-05 429 30. 0.085856 0.062142 20.8908 26.3684 1 2458894.8006829 667120159 100.242995142342 21.2205216727616 5.25475871751945 1.02283192181404 125.544996559644 37.3508883788946 3.38386996455247 1.07193331038489 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 349 667 15 3 ZTF_g 1140309155915 0 1.9243 98.1382 4.72753 26.3694 1.52128e-05 0.0317333 -0.0802619 2.18932e-05 429 30. 0.0833 0.060659 20.9117 26.3694 1 2458894.8091551 667120159 109.408359083043 20.3368235172723 5.98442165435978 1.16539797744992 169.211371655759 35.8569512599578 4.75085064383754 1.069597114483 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 350 667 15 3 ZTF_g 1141224615915 0 2.2761 95.4359 5.04101 26.3276 1.77294e-05 0.0338989 -0.0654003 2.59837e-05 424 30. 0.084787 0.066435 20.6498 26.3276 1 2458895.7246181 667120159 108.469574153164 24.9850361427377 4.8292840903047 1.11398573915922 80.933663450163 41.8849110738946 1.94530092677679 1.08034813518762 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 351 667 15 3 ZTF_r 1141268645915 0 2.0689 168.162 5.76145 26.2488 1.06173e-05 0.026238 0.107928 1.5233e-05 430 30. 0.075745 0.064808 20.5541 26.2488 1 2458895.7686458 667120259 123.764304777914 23.0673484095944 5.96832593727106 0.954498295718976 150.809577421663 41.6291517245863 3.64709061589514 1.04554915874026 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 352 667 15 3 ZTF_g 1142248945915 0 1.9062 96.4834 4.85333 26.3607 1.56176e-05 0.0319779 -0.0807346 2.27042e-05 426 30. 0.082251 0.06254 20.8748 26.3607 1 2458896.7489468 667120159 92.2459991046078 20.0211889115505 5.12521958009963 1.20901561552083 63.6639907650765 36.0055572905348 1.78007997178341 1.05974650700621 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 353 667 15 3 ZTF_r 1142310465915 0 2.245 167.877 5.40697 26.2395 8.9103e-06 0.0241847 0.116869 1.27554e-05 432 30. 0.080187 0.061455 20.5184 26.2395 1 2458896.810463 667120259 102.78449989567 25.9098640390116 4.41283098750748 0.875397167982398 89.8174961930136 44.0523825042404 2.05261139255774 1.0624406967638 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 354 667 15 3 ZTF_g 1144258375915 0 1.8728 95.6101 4.16266 26.3371 1.85795e-05 0.0348273 -0.0896591 2.69252e-05 426 30. 0.102544 0.06108 21.0181 26.3371 1 2458898.7583796 667120159 53.8509683930473 19.1553267497267 3.1272222981994 1.04014401715419 41.2552214842906 34.8306901747957 1.19242764258105 1.05875939384912 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 355 667 15 3 ZTF_r 1144309315915 0 1.5894 125.113 5.77823 25.9158 1.35231e-05 0.0297644 0.105362 1.96112e-05 427 30. 0.071744 0.066019 20.3208 25.9158 1 2458898.8093171 667120259 60.8458873912319 20.8608227629412 3.24455094102344 0.964812967866816 60.4021650257568 39.8709468500035 1.52514504637185 1.0401516472197 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 356 667 15 3 ZTF_r 1145261785915 0 1.9119 169.07 5.8647 26.2596 1.33039e-05 0.0293712 0.106181 1.91542e-05 430 30. 0.070038 0.06118 20.5382 26.2596 1 2458899.7617824 667120259 70.3690474216341 23.4693946273194 3.33529755938622 1.00674320193159 44.1886058308589 43.0785981754883 1.03267563285822 1.03588671471545 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 357 1709 5 2 ZTF_r 1145279131815 0 1.6025 472.792 6.26251 26.2835 1.33548e-05 0.0270634 0.10821 1.92179e-05 372 30. 0.068804 0.057346 20.4453 26.2835 2 2458899.7791319 1709120218 43.9823433446257 24.6080636602644 1.98818010646349 0.906712765850032 73.0541037349187 48.3269418564637 1.52184525859663 1.03061489092943 0.0757746153773186 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 358 667 15 3 ZTF_r 1146232235915 0 1.7111 167.764 6.36371 26.2513 8.9076e-06 0.0241309 0.10153 1.28163e-05 428 30. 0.064597 0.05803 20.5106 26.2513 1 2458900.7322338 667120259 63.0798914300982 20.4565992314802 3.43014359656081 1.19715382027644 86.8230061733291 39.0685773270964 2.23729068461978 1.03594515322861 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 359 1709 5 2 ZTF_r 1146232681815 0 1.6994 471.999 6.83915 26.2778 1.9653e-05 0.032902 0.120488 2.78557e-05 373 30. 0.063379 0.057943 20.364 26.2778 2 2458900.7326852 1709120218 21.3055111075585 21.6841948543064 1.09295795914572 1.0701027508089 23.5693972016887 42.1151386783814 0.563411143653322 1.03311912090764 0.0757746153773186 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 360 667 15 3 ZTF_r 1149224455915 0 1.5651 165.458 5.94507 26.2414 9.6527e-06 0.0249797 0.107449 1.38295e-05 432 30. 0.067728 0.068846 20.597 26.2414 1 2458903.724456 667120259 83.5266997053767 21.8950122388104 4.24360478823211 0.974723539028057 109.762191355821 42.6229561460852 2.59253360210468 1.03504489960395 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 361 667 15 3 ZTF_g 1149260185915 0 2.2999 95.3533 4.6381 26.352 1.61695e-05 0.032702 -0.0873635 2.35535e-05 431 30. 0.089789 0.061207 20.7631 26.352 1 2458903.7601852 667120159 101.127598708569 24.3655030041117 4.61688561232332 0.931468800815172 94.2539247623576 40.9239571591274 2.31865970339967 1.07279054438409 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 362 667 15 3 ZTF_r 1152234245915 0 2.6319 164.609 6.4767 26.2346 9.9269e-06 0.0254254 0.112554 1.42252e-05 431 30. 0.077754 0.064406 20.1641 26.2346 1 2458906.7342477 667120259 74.4258317158181 35.8935436229064 2.30654621713229 0.974220265460174 86.3732152839344 57.1759955991858 1.52082955350558 1.06966293038916 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 363 667 15 3 ZTF_g 1155279235915 0 4.5173 97.2526 4.78049 26.3536 2.71416e-05 0.0393988 -0.0465374 4.67677e-05 354 30. 0.118535 0.087633 20.1044 26.3536 1 2458909.7792361 667120159 122.899701391051 40.4369427334383 3.38086100115906 0.974194297012325 116.098899721367 48.749228550021 2.39759347926501 1.21675977684985 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 364 667 15 3 ZTF_r 1155333635915 0 2.772 168.271 4.85956 26.2395 1.19735e-05 0.027903 0.116249 1.71228e-05 432 30. 0.097856 0.071282 20.4154 26.2395 1 2458909.8336343 667120259 99.1338781782222 27.3466255124989 4.03248865359871 1.00234322704592 97.4071900367095 42.2462838856834 2.32122743224647 1.0732175158387 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 365 667 15 3 ZTF_r 1158225045915 0 1.8128 165.954 8.79698 26.2495 1.12382e-05 0.0271447 0.103191 1.61427e-05 430 30. 0.068241 0.060765 20.1573 26.2495 1 2458912.7250463 667120259 110.436682166717 36.5367125200273 3.36231721158072 1.02203923133237 59.2172952091426 69.3460345905696 0.859690499268217 1.03870424888461 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 366 667 15 3 ZTF_g 1158243345915 0 2.0265 96.676 8.88753 26.3463 1.6234e-05 0.0321376 -0.0476834 2.48272e-05 407 30. 0.071517 0.063764 20.1702 26.3463 1 2458912.7433449 667120159 98.707177098266 41.8257896192818 2.62518179728045 0.967682378937722 82.7635003182508 74.0280484542818 1.12553172742548 1.07047944206209 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 367 1709 5 2 ZTF_r 1159204161815 0 1.5205 448.713 12.3074 26.1834 2.7488e-05 0.0385603 0.116171 3.89912e-05 368 30. 0.061881 0.063973 19.7922 26.1834 2 2458913.7041667 1709120218 68.6940991633561 40.6217349801662 1.88111681406472 0.984673719945781 2.84481486807083 85.3738567079097 0.0335462748237086 1.02580515963152 0.0757746153773186 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 368 667 15 3 ZTF_r 1159204615915 0 1.4957 158.877 11.8053 26.1855 1.23312e-05 0.0284746 0.113024 1.78581e-05 430 30. 0.066439 0.071416 19.8676 26.1855 1 2458913.7046181 667120259 104.390244512751 40.2815460760072 2.88276064658153 1.09577587413006 44.5628539912777 80.203546592197 0.559364133919651 1.03912986818885 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 369 667 15 3 ZTF_g 1182257745915 0 1.6644 92.6801 4.87836 26.3049 1.57643e-05 0.0322749 -0.0760014 2.2843e-05 428 30. 0.078167 0.064034 20.8685 26.3049 1 2458936.7577431 667120159 62.1474307393667 19.8405095333635 3.48437716434192 1.15200801150558 114.502994959836 37.1747565888392 3.10087246821188 1.05439017310256 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 370 1709 5 2 ZTF_r 1185156681815 0 1.5239 455.127 7.67658 26.2324 1.62778e-05 0.0297511 0.119784 2.3035e-05 373 30. 0.066015 0.061995 20.2616 26.2324 2 2458939.6566898 1709120218 27.1703487520819 27.3080578019501 1.10677464306865 1.00278703276464 33.9508847192632 55.6349782792999 0.614353540494249 1.02819791718589 0.0757746153773186 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 371 667 15 3 ZTF_r 1185158505915 0 1.8035 163.164 7.03677 26.2254 1.06587e-05 0.0263512 0.110841 1.52345e-05 434 30. 0.065613 0.06553 20.3732 26.2254 1 2458939.6585069 667120259 52.5324971929076 26.2049801332921 2.2299699579322 0.930354371162206 126.558972521559 49.1081016130811 2.59450783674994 1.04702764148433 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 372 667 15 3 ZTF_r 1185188035915 0 1.8924 151.428 7.66083 26.1345 1.10767e-05 0.0268092 0.108429 1.5951e-05 430 30. 0.069995 0.064077 20.1937 26.1345 1 2458939.6880324 667120259 49.5441854123953 29.8547181816365 1.84601198984774 0.982274754275514 9.7197921626143 55.5352787044513 0.176198909059811 1.04600239776805 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 373 667 15 3 ZTF_g 1185296365915 0 1.9329 72.0538 7.07901 26.0241 1.92137e-05 0.0350042 -0.0500479 2.9383e-05 409 30. 0.07223 0.064719 20.154 26.0241 1 2458939.7963657 667120159 -11.1841313600209 31.8429914246611 -0.390699810445027 0.975769052392621 87.4286731932938 58.6575962183547 1.50053046854841 1.0676279671827 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 374 667 15 3 ZTF_r 1190167555915 0 1.547 164.474 17.4779 26.1909 1.62238e-05 0.0326586 0.123654 2.33125e-05 431 30. 0.0757 0.072069 19.4461 26.1909 1 2458944.6675579 667120259 114.397038483922 65.5718694721566 1.94067145060415 1.05318446442196 90.2552562926953 126.393317086028 0.718891890263547 1.04812443654009 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 375 667 15 3 ZTF_g 1200178795915 0 2.2762 92.687 4.91788 26.301 1.66919e-05 0.0329238 -0.0691273 2.39379e-05 429 30. 0.090695 0.064507 20.6818 26.301 1 2458954.6787963 667120159 37.0819955196978 22.9166080826248 1.79997950702701 1.0507602889994 86.2706633211072 38.582116038631 2.25108703512238 1.08608462555622 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 376 667 15 3 ZTF_r 1200236725915 0 1.6709 161.527 6.14065 26.2025 1.2415e-05 0.0283685 0.113099 1.78685e-05 430 30. 0.068541 0.063005 20.5137 26.2025 1 2458954.7367245 667120259 49.8239280506637 23.2139589828247 2.38750094463227 1.09430060837427 153.019660722147 44.5860391806697 3.45512316796849 1.04260843860557 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 377 667 15 3 ZTF_r 1208174955915 0 1.7565 164.793 6.20351 26.227 1.04641e-05 0.0261361 0.11009 1.50202e-05 433 30. 0.068597 0.066149 20.5141 26.227 1 2458962.6749537 667120259 75.5622104719325 25.9549573335008 3.23846446463732 0.931045921715773 140.479388422735 48.4354935265601 2.9198737307937 1.04636347329001 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 378 667 15 3 ZTF_g 1208218295915 0 1.8002 94.6362 5.21369 26.328 1.5233e-05 0.0316411 -0.0751078 2.20394e-05 429 30. 0.081718 0.060935 20.8174 26.328 1 2458962.7182986 667120159 69.6406878454162 22.8837863881938 3.38524392955797 1.06127689475294 116.534348307789 42.163590197976 2.782476854973 1.06300620595672 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 379 667 15 3 ZTF_r 1211177065915 0 1.432 164.39 5.98229 26.247 1.03866e-05 0.0260842 0.10998 1.49363e-05 431 30. 0.072313 0.071276 20.5913 26.247 1 2458965.6770602 667120259 69.4175268631876 21.9290376506797 3.52131085008552 1.05854265735417 -11.7947882440297 42.3552777256451 -0.280348222443025 1.03980276663487 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 56
 380 667 15 3 ZTF_g 1211214325915 0 1.8542 93.9571 4.8753 26.3273 9.5609e-06 0.0251581 -0.0556006 1.39464e-05 428 30. 0.065019 0.062347 20.8492 26.3273 1 2458965.7143287 667120159 32.8335960885979 20.8059568383707 1.75543825815343 1.03727421025691 14.9995258324997 38.0757807087005 0.396591960057366 1.06046720356489 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 381 667 15 3 ZTF_r 1213142765915 0 1.3979 162.207 9.53376 26.2094 1.26416e-05 0.0287548 0.111724 1.80394e-05 433 30. 0.075637 0.082395 20.1168 26.2094 1 2458967.6427662 667120259 62.5532818434296 33.943844231202 2.04995286384654 0.880612474944346 171.354831372804 59.9910296401306 2.87557851658519 1.03516288284314 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 56
 382 667 15 3 ZTF_r 1214143425915 0 1.2539 169.51 9.19 26.2649 2.44218e-05 0.0397403 0.118247 3.50536e-05 430 30. 0.090862 0.106307 20.2196 26.2649 1 2458968.6434259 667120259 123.902598216267 31.2508026941498 4.41035997052665 0.928164650639716 108.038447798623 54.382454027828 2.00002178836711 1.03582150617663 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 56
 383 667 15 3 ZTF_r 1214168295915 0 1.3928 170.276 7.18687 26.2805 1.44475e-05 0.0307852 0.100126 2.08121e-05 431 30. 0.075964 0.083298 20.4718 26.2805 1 2458968.6682986 667120259 17.033236972468 24.1950854947418 0.783113712378298 0.96146264597104 45.1715236181921 48.455536056188 0.938504867141855 1.03591316890221 0.141166208057232 19.3689998626709 0.0240000002086163 1.27100002765656 0.0260000005364418 2458154.777546 2458184.791562 0
 384 667 15 3 ZTF_g 1214214325915 0 1.7069 96.6583 6.73402 26.3476 1.10203e-05 0.0268723 -0.0516682 1.59884e-05 428 30. 0.066302 0.060318 20.5964 26.3476 1 2458968.7143287 667120159 59.2884397053443 25.8039131217852 2.55587288868564 1.05469890161696 87.1151209926221 49.1557609881481 1.78416211206279 1.05185057848369 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
 385 1709 5 2 ZTF_r 1217179131815 0 1.5894 482.925 12.8068 26.2968 1.4506e-05 0.0278656 0.116799 2.05319e-05 362 30. 0.062788 0.066408 19.8421 26.2968 2 2458971.6791319 1709120218 -8.84265573169106 44.8448054648679 -0.219343805402592 1.01160976673567 -127.641560101727 91.9332238693268 -1.39776707423541 1.02957355843072 0.0757746153773186 19.2499999046326 0.0219999998807907 0.614000022411346 0.0320000015199184 2458427.048079 2458757.978692 0
 386 667 15 3 ZTF_g 1218227125915 0 2.0082 95.2128 13.3067 26.3622 1.93248e-05 0.0344943 -0.0607513 3.23214e-05 381 30. 0.068909 0.062926 19.7194 26.3622 1 2458972.7271296 667120159 23.8119115057336 64.586526707955 0.410116394826108 1.0078086462382 -63.6156545685283 119.90181902726 -0.534137932032602 1.05223739890472 0.217247605542328 19.8459999084473 0.025000000372529 0.816999971866608 0.0439999997615814 2458166.757685 2458428.028090 0
